,rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.accountLink,user.realm,user.userId,displayImageUrl
95,5,"I thought the movie was enthralling from the moment the pre scene with Tom Cruise started, all the way through the end. I'm shocked that it was an edge of the seat movie nearly all the way through! I can see why the reviews are so high! this is a movie I would definitely watch a second time in a theater. was worth every penny.👍👍👍👍👍",Laurie,TRUE,FALSE,FALSE,FALSE,5,3d ago,Laurie,,Fandango,36958867-DF79-448D-8B52-02369694ECCB,
96,5,One of the best action films in many decades. I was not the biggest fan of the first one but this sequel has heart and soul!,Todd B,FALSE,FALSE,FALSE,FALSE,5,3d ago,Todd B,/user/id/Facebook_10159313260121893,RT,Facebook_10159313260121893,
97,5,"Um dos melhores filmes que eu já vi, feito com amor, inspiração. Se preocuparam em contar uma boa história e não em passar mensagem política. Emocionante!",Igor ,FALSE,FALSE,FALSE,FALSE,5,3d ago,Igor ,/user/id/Google_101948682988271193039,RT,Google_101948682988271193039,
98,4,Wished I had watched the first one again to refresh my memory. Overall enjoyable.,Leslie T,FALSE,FALSE,FALSE,FALSE,4,3d ago,Leslie T,/user/id/deaa25bb-c45f-45c7-ba5d-f8f6e9b634c1,RT,deaa25bb-c45f-45c7-ba5d-f8f6e9b634c1,
99,5,Excellent action film,Paul  F,TRUE,FALSE,FALSE,FALSE,5,3d ago,Paul  F,,Fandango,79C00832-4DF9-44F9-BB77-A83710790EAE,
100,5,This is the second time that I have seen this movie and I just love it I thought the storyline was fantastic and this was even better than the original,Sue,TRUE,FALSE,FALSE,FALSE,5,3d ago,Sue,,Fandango,db32c95b-d21a-4d9b-b70d-29edf53723e2,
101,5,"This was an exceptional film that utilized the perfect scenario to have Val Kilmer, Iceman suffering from cancer much like the actor is.    Perfect movie",William T,TRUE,FALSE,FALSE,FALSE,5,3d ago,William T,,Fandango,5a82c21b-a6da-4e57-8fcd-91b43b5ca649,
102,5,quite literally peak,Joel S,FALSE,FALSE,FALSE,FALSE,5,3d ago,Joel S,/user/id/Google_110647741481006628636,RT,Google_110647741481006628636,
103,3,"Great action, but an overly 'patriotic' storyline.",Arnie B,FALSE,FALSE,FALSE,FALSE,3,3d ago,Arnie B,/user/id/Google_112699121143505424457,RT,Google_112699121143505424457,
104,5,Lots of action.  Love it!,Mary Ann,TRUE,FALSE,FALSE,FALSE,5,3d ago,Mary Ann,,Fandango,25c74847-8de8-4f9a-a1aa-9f0a5c2b4f6f,
105,4,"Lots of action, great photography, decent story...sorry to see Val deteriorating, but overall very good.",Kathi and Dave,TRUE,FALSE,FALSE,FALSE,4,3d ago,Kathi and Dave,,Fandango,5bc6c490-34ca-4189-8fdc-11d135c9a264,
106,5,"Very high rewarchability!  Awesome film.  Love everything about it.  If you never saw the original, watch that first.",JA,TRUE,FALSE,FALSE,FALSE,5,3d ago,JA,,Fandango,7E2B2688-D218-4CBF-AF65-476DCC8F59D5,
107,5,I liked the story line..which is saying alot since Im not a big Tom Cruise fan.,Diane P,TRUE,FALSE,FALSE,FALSE,5,3d ago,Diane P,,Fandango,8d01c0fa-ddce-4414-828e-beeafe695299,
108,5,Loved everything about this movie - brought back some great memories of the first movie.,Jill H,TRUE,FALSE,FALSE,FALSE,5,3d ago,Jill H,,Fandango,5d84b455-3623-452e-b742-846adca789d9,
109,5,"If I had never seen the original Top Gun, I would have been able to appreciate the action and storyline for Top Gun Maverick. But the nostalgia really made it meaningful. There was lots of action and I left very satisfied. I highly recommend",Karla Dalrymple,TRUE,FALSE,FALSE,FALSE,5,3d ago,Karla Dalrymple,,Fandango,db30c31f-95d1-447b-8b18-5e22e30c2b7f,
110,5,"Great action movie, the kind of movie you could sit back and enjoy without having to think.",Dan,TRUE,FALSE,FALSE,FALSE,5,3d ago,Dan,,Fandango,013425a0-879b-4dbc-83d1-75f3201f8252,
111,5,Very fun and great edge if your seat moments!,,FALSE,FALSE,FALSE,FALSE,5,3d ago,,,Flixster,f67c638b-26b1-495e-941d-dcbb7219cf2d,
112,2,"The story was VERY silly, but the action was good.",Peter N,FALSE,FALSE,FALSE,FALSE,2,3d ago,Peter N,/user/id/Facebook_558520652,RT,Facebook_558520652,
113,5,Top Gun Maverick was a must see. The flight scenes were phenomenal.,Dawn,TRUE,FALSE,FALSE,FALSE,5,3d ago,Dawn,,Fandango,a3db10bd-47ae-4ef5-8584-1886f99e9c91,
114,5,"Whether you've seen the first Top Gun movie or not, you're going to love this movie!
The plot is fresh and has several twists, but without complications or stories drawn at the last minute.
It's funny without falling into clowning and the jokes work quite well, we've already seen some of them in other productions, but it doesn't bother to see them here again.
For me, having seen hundreds, it's hard not to see a movie that reminds me of another. Well, this one surprised me because things really happen that you don't guess.
I saw it 3 times, don't miss it!

/////
Ya sea que hayas visto la primera película de Top Gun o no, esta película te va a encantar!
La trama es fresca y tiene verios giros de tuerca, pero sin complicaciones ni historias sacadas en el último minuto
Es graciosa sin caer en la payasada y las bromas funcionan bastante bien, algunas ya las hemos visto en otras producciones, pero no molesta verlas aquí nuevamente.
Para mí, por haber visto cientos,  es difícil no ver una película que me recuerde a otra. Pues bien, esta me sorprendió pues realmente suceden cosas que no adivinas.
Yo la vi 3 veces, no se la pierdan!
Sin lugar a dudas mi opinión es que es la mejor película que he visto en los últimos años
Me gustó mucho la calidad de las peleas en el aire",rafael ignacio f,FALSE,FALSE,FALSE,FALSE,5,3d ago,rafael ignacio f,/user/id/Google_116636459225792754289,RT,Google_116636459225792754289,
115,5,"Perfect movie, perfect sequel",Dre B,FALSE,FALSE,FALSE,FALSE,5,3d ago,Dre B,/user/id/Google_101634629860020507804,RT,Google_101634629860020507804,
116,5,One of the best hills I've seen 👏 👌 🙌,Kevin S,FALSE,FALSE,FALSE,FALSE,5,3d ago,Kevin S,/user/id/Facebook_10227856012320821,RT,Facebook_10227856012320821,
117,3.5,"Entretém legal, bom pra passar o tempo.",Daniel L,FALSE,FALSE,FALSE,FALSE,3.5,3d ago,Daniel L,/user/id/Google_109848649447313948053,RT,Google_109848649447313948053,
118,5,Loved it!  Loved that they incorporated music from the old movie. Wherever did you find someone that looked just like the original Goose???? Everything was perfect.,Susan,TRUE,FALSE,FALSE,FALSE,5,3d ago,Susan,,Fandango,c42ad51a-ea82-4e30-b9e5-ec19807481aa,
119,5,Best movie I've seen in a long time!,Ronald D,FALSE,FALSE,FALSE,FALSE,5,3d ago,Ronald D,/user/id/Google_117700853943015571086,RT,Google_117700853943015571086,
120,1,"Its about as realistic as Tom's hair. Cheesy, silly, pointless.",Matt S,FALSE,FALSE,FALSE,FALSE,1,3d ago,Matt S,/user/id/Google_117727162040686782070,RT,Google_117727162040686782070,
121,5,I actually put this movie on not expecting to really like it. I just wanted to see what all the hype was about. This movie was incredible! It was just soooo fun. It reminded me of how movies felt when I was a kid. My 3 year old even sat and watched most of it.,Curtis L,FALSE,FALSE,FALSE,FALSE,5,3d ago,Curtis L,/user/id/b9ee190c-a24b-4efe-be0e-fc67f4ca039c,RT,b9ee190c-a24b-4efe-be0e-fc67f4ca039c,
122,5,Brutaaaaal.... Tomen progress 🖕,Angel F,FALSE,FALSE,FALSE,FALSE,5,3d ago,Angel F,/user/id/Facebook_10162329563894488,RT,Facebook_10162329563894488,
123,5,Raw and authentic. They delivered a stunning film with beautiful sequences and the tropes that made you love the original without going over the top or overselling.,Stefan G,FALSE,FALSE,FALSE,FALSE,5,3d ago,Stefan G,/user/id/Google_109948806136066180743,RT,Google_109948806136066180743,
124,1,"must be the 400th movie to replay the americain hero thing - please move on ... make a movie intead ! 
Seriously though the whole thing strikes me as a never ending ad for fighter jets and and cool sunglasses ...",Christophe T,FALSE,FALSE,FALSE,FALSE,1,3d ago,Christophe T,/user/id/Google_104541771831436386770,RT,Google_104541771831436386770,
125,5,Amazing enjoyed every minute,Dingo C,FALSE,FALSE,FALSE,FALSE,5,3d ago,Dingo C,/user/id/Google_106535227851197167717,RT,Google_106535227851197167717,
126,4.5,Absolutely amazing film,Michael F,FALSE,FALSE,FALSE,FALSE,4.5,3d ago,Michael F,/user/id/Google_109817049564919303634,RT,Google_109817049564919303634,
127,5,Favourite film of the year so far. I saw this when it first opened in the UK back in May and then again in a double bill on Saturday along with the first one. Watching them both back to back and seeing the differences makes this film even more incredible. With the focus being more on the main mission and the flying than on Tom Cruise's love life makes this a strong sequel that definitely surpasses the original (though I love all things 80s and do love the 80s cheese of the original),Samantha H,FALSE,FALSE,FALSE,FALSE,5,3d ago,Samantha H,/user/id/Google_108231633323918421789,RT,Google_108231633323918421789,
128,5,"The BEST movie of the year hands down also will go down as one of my all time favorites, unexpectedly. It's so much better than the first one, has so much heart and the acting is just too good. This may well be Tom cruise's best performance and that's saying alot.",Ali A,FALSE,FALSE,FALSE,FALSE,5,3d ago,Ali A,/user/id/Google_101575950098446499356,RT,Google_101575950098446499356,
129,5,The entire show was excellent!,Bruce,TRUE,FALSE,FALSE,FALSE,5,3d ago,Bruce,,Fandango,ff83bd13-0002-472d-bd77-3ffe29f01d1c,
130,5,Beautiful cinematography and acting! Worth spending money to see in the theater! Best Tom Cruise movie.,Safa Rahim,TRUE,FALSE,FALSE,FALSE,5,3d ago,Safa Rahim,,Fandango,fb9caf9a-4a6f-4aa4-b2e9-0c0c1871be2d,
131,4.5,"A great sequel, very well done. Finnaly a real blockbuster!",Igor F,FALSE,FALSE,FALSE,FALSE,4.5,3d ago,Igor F,/user/id/Facebook_1296604407027760,RT,Facebook_1296604407027760,
132,5,Best movie I have seen in many years.  Clean. Patriotic. Heroic and worthy of the time and money to see,Marjorie S,TRUE,FALSE,FALSE,FALSE,5,3d ago,Marjorie S,,Fandango,db5eab68-5d45-4b29-ab14-8abddb5d45b1,
133,5,It was like you were flying with them.   It was awesome storyline and sound effects.  Tom Cruise does not age!,Sharon Lawson,TRUE,FALSE,FALSE,FALSE,5,4d ago,Sharon Lawson,,Fandango,b731ba97-a067-47d9-9499-c781fc6cb204,
134,5,"Great story line
Great acting",Robert K,TRUE,FALSE,FALSE,FALSE,5,4d ago,Robert K,,Fandango,274aa75e-9025-4998-8e90-152a8de08f83,
135,5,"Two words, Nice movie!",Pedro A,FALSE,FALSE,FALSE,FALSE,5,4d ago,Pedro A,/user/id/Google_111341188746560662529,RT,Google_111341188746560662529,
136,5,"Thoroughly enjoyed the  movie!  It could  have been only a year or two after the original Top Gun.  Good, fluid movement from one story to this one.  Would see it again!",Trish,TRUE,FALSE,FALSE,FALSE,5,4d ago,Trish,,Fandango,b1abaefa-a86b-4aac-813b-adc2e00f9a4d,
137,5,been 10 years since I've been to the movies. definitely the one movie worth coming back to the theater for. we just chose the wrong theater. great movie junk theater!,james c,TRUE,FALSE,FALSE,FALSE,5,4d ago,james c,,Fandango,36D972EA-D3F3-48DA-921C-E4A6D741FCF3,
138,4,"You will get what you expect, and a little more. The writing exceeds the first film by a mile and Tom nailed an aged Maverick; action, nostalgia, emotion, and a need, need for speed.",Kristopher C,FALSE,FALSE,FALSE,FALSE,4,4d ago,Kristopher C,/user/id/Google_115170063675487519103,RT,Google_115170063675487519103,
139,4.5,Fast moving and packed with action,Theodora K,TRUE,FALSE,FALSE,FALSE,4.5,4d ago,Theodora K,,Fandango,61a3260f-8531-4c90-afd7-e89d840cca84,
140,5,It was a really good movie that was up to par with the first one. Feel good and enjoyable !!!,John L,TRUE,FALSE,FALSE,FALSE,5,4d ago,John L,,Fandango,394fc003-d189-46a9-900c-e74d7fd77704,
141,5,I've seen it 4 times it's one of my favorite movies,sara,TRUE,FALSE,FALSE,FALSE,5,4d ago,sara,,Fandango,1B34D63E-53DE-4B04-A3DE-F82470FA0A54,
142,5,Amazing. Worth the wait.  Incredible scenes,Manny quiles,TRUE,FALSE,FALSE,FALSE,5,4d ago,Manny quiles,,Fandango,0a8a2562-9e49-4606-b420-3cca16960152,
143,5,"I was on the edge of my seat most of the movie.  The action made sense and storyline was believable.  It was like setting in a comfortable chair and the time flew by watching this masterpiece of visual artwork.  I would suggest anyone who is an American should watch this movie, it left me with pride to be an American an wishing I was young again so I could join the Navy.  Yes, I loved the movie and have bought a copy on Amazon so I can watch it again and again.",Bruce A,FALSE,FALSE,FALSE,FALSE,5,4d ago,Bruce A,/user/id/Google_112664307964640983411,RT,Google_112664307964640983411,
144,5,such a good movie holy,Minion E,FALSE,FALSE,FALSE,FALSE,5,4d ago,Minion E,/user/id/Google_115446178574768275623,RT,Google_115446178574768275623,
145,3.5,"This was a fun and entertain refresh of an 80s classic. It was good, but not particularly great.",Ken L,FALSE,FALSE,FALSE,FALSE,3.5,4d ago,Ken L,/user/id/Facebook_680576308,RT,Facebook_680576308,
146,4.5,A little long trying to relate to first,Russell,TRUE,FALSE,FALSE,FALSE,4.5,4d ago,Russell,,Fandango,eed44d17-5b04-46d4-ad0c-2c2949ab0853,
147,5,"Movie was Excellent but theme was to close to first movie. Outcome was predictable.
While movie Trailer of credits was acceptable, the Leaders were esxcessively loud and long. Some of the presentation appeared to be voice dubbing.",Nick,TRUE,FALSE,FALSE,FALSE,5,4d ago,Nick,,Fandango,d82c62a3-8eff-4096-978b-cfbbabb086f6,
148,5,This movie knew what it was doing it and did it all the way. Hooray!,dominicsedillo1980,TRUE,FALSE,FALSE,FALSE,5,4d ago,dominicsedillo1980,,Fandango,47d523a6-547c-4801-9348-0d020906fffe,
149,3,Too much going back to first top gun all ready watched the first top gun now paying to see it again,David,TRUE,FALSE,FALSE,FALSE,3,4d ago,David,,Fandango,c84e8b0c-af1c-49df-9c5e-2df92546ea9b,
150,3,"Too much film spent on Val Kilmer - I feel sorry for  him too - but come on already - the bones of the movie were good, once all the boo-hoo poor Ice Man was done.... it was really decent.",Lily G,FALSE,FALSE,FALSE,FALSE,3,4d ago,Lily G,/user/id/Google_106756909692373026759,RT,Google_106756909692373026759,
151,1,"Maverick flies to space, blows up at Mach 10, and lands at a diner in rural America near the beginning of the movie.  There are a dozen other plot elements that are just as ridiculous.  Too bad too, because the casting and acting was mostly great (John Hamm sucked), and the directing was perfect. It felt like the producers were much more concerned with getting semi-illiterate audience members excited with the ridiculous parts that they ruined what would have been a good or even great movie.",James J,FALSE,FALSE,FALSE,FALSE,1,4d ago,James J,/user/id/Google_114662300243475672183,RT,Google_114662300243475672183,
